file_name,relative_path,dataset,exp_id,activity_id,activity_name,user_id,sensor_name
57_MetaWear_2019-09-14T15.39.54.818_F1E55E2FE95F_Magnetometer_20.000Hz_1.4.5.csv,DataSets/Dataset_1A/User6/57_MetaWear_2019-09-14T15.39.54.818_F1E55E2FE95F_Magnetometer_20.000Hz_1.4.5.csv,Dataset_1A,57,2,Sitting – Writing on a Notebook,6,Magnetometer
57_MetaWear_2019-09-14T15.39.54.818_F1E55E2FE95F_Pressure_7.330Hz_1.4.5.csv,DataSets/Dataset_1A/User6/57_MetaWear_2019-09-14T15.39.54.818_F1E55E2FE95F_Pressure_7.330Hz_1.4.5.csv,Dataset_1A,57,2,Sitting – Writing on a Notebook,6,Pressure
58_MetaWear_2019-09-14T15.41.43.189_F1E55E2FE95F_Accelerometer_100.000Hz_1.4.5.csv,DataSets/Dataset_1A/User6/58_MetaWear_2019-09-14T15.41.43.189_F1E55E2FE95F_Accelerometer_100.000Hz_1.4.5.csv,Dataset_1A,58,3,Using Computer – Typing,6,Accelerometer
58_MetaWear_2019-09-14T15.41.43.189_F1E55E2FE95F_Gyroscope_100.000Hz_1.4.5.csv,DataSets/Dataset_1A/User6/58_MetaWear_2019-09-14T15.41.43.189_F1E55E2FE95F_Gyroscope_100.000Hz_1.4.5.csv,Dataset_1A,58,3,Using Computer – Typing,6,Gyroscope
58_MetaWear_2019-09-14T15.41.43.189_F1E55E2FE95F_Magnetometer_20.000Hz_1.4.5.csv,DataSets/Dataset_1A/User6/58_MetaWear_2019-09-14T15.41.43.189_F1E55E2FE95F_Magnetometer_20.000Hz_1.4.5.csv,Dataset_1A,58,3,Using Computer – Typing,6,Magnetometer
58_MetaWear_2019-09-14T15.41.43.189_F1E55E2FE95F_Pressure_7.330Hz_1.4.5.csv,DataSets/Dataset_1A/User6/58_MetaWear_2019-09-14T15.41.43.189_F1E55E2FE95F_Pressure_7.330Hz_1.4.5.csv,Dataset_1A,58,3,Using Computer – Typing,6,Pressure
59_MetaWear_2019-09-14T15.43.26.464_F1E55E2FE95F_Accelerometer_100.000Hz_1.4.5.csv,DataSets/Dataset_1A/User6/59_MetaWear_2019-09-14T15.43.26.464_F1E55E2FE95F_Accelerometer_100.000Hz_1.4.5.csv,Dataset_1A,59,4,Using Computer – Browsing,6,Accelerometer
59_MetaWear_2019-09-14T15.43.26.464_F1E55E2FE95F_Gyroscope_100.000Hz_1.4.5.csv,DataSets/Dataset_1A/User6/59_MetaWear_2019-09-14T15.43.26.464_F1E55E2FE95F_Gyroscope_100.000Hz_1.4.5.csv,Dataset_1A,59,4,Using Computer – Browsing,6,Gyroscope
59_MetaWear_2019-09-14T15.43.26.464_F1E55E2FE95F_Magnetometer_20.000Hz_1.4.5.csv,DataSets/Dataset_1A/User6/59_MetaWear_2019-09-14T15.43.26.464_F1E55E2FE95F_Magnetometer_20.000Hz_1.4.5.csv,Dataset_1A,59,4,Using Computer – Browsing,6,Magnetometer
59_MetaWear_2019-09-14T15.43.26.464_F1E55E2FE95F_Pressure_7.330Hz_1.4.5.csv,DataSets/Dataset_1A/User6/59_MetaWear_2019-09-14T15.43.26.464_F1E55E2FE95F_Pressure_7.330Hz_1.4.5.csv,Dataset_1A,59,4,Using Computer – Browsing,6,Pressure
60_MetaWear_2019-09-14T15.45.31.679_F1E55E2FE95F_Accelerometer_100.000Hz_1.4.5.csv,DataSets/Dataset_1A/User6/60_MetaWear_2019-09-14T15.45.31.679_F1E55E2FE95F_Accelerometer_100.000Hz_1.4.5.csv,Dataset_1A,60,5,Sitting – Moving head/body,6,Accelerometer
60_MetaWear_2019-09-14T15.45.31.679_F1E55E2FE95F_Gyroscope_100.000Hz_1.4.5.csv,DataSets/Dataset_1A/User6/60_MetaWear_2019-09-14T15.45.31.679_F1E55E2FE95F_Gyroscope_100.000Hz_1.4.5.csv,Dataset_1A,60,5,Sitting – Moving head/body,6,Gyroscope
60_MetaWear_2019-09-14T15.45.31.679_F1E55E2FE95F_Magnetometer_20.000Hz_1.4.5.csv,DataSets/Dataset_1A/User6/60_MetaWear_2019-09-14T15.45.31.679_F1E55E2FE95F_Magnetometer_20.000Hz_1.4.5.csv,Dataset_1A,60,5,Sitting – Moving head/body,6,Magnetometer
60_MetaWear_2019-09-14T15.45.31.679_F1E55E2FE95F_Pressure_7.330Hz_1.4.5.csv,DataSets/Dataset_1A/User6/60_MetaWear_2019-09-14T15.45.31.679_F1E55E2FE95F_Pressure_7.330Hz_1.4.5.csv,Dataset_1A,60,5,Sitting – Moving head/body,6,Pressure
61_MetaWear_2019-09-14T15.47.41.415_F1E55E2FE95F_Accelerometer_100.000Hz_1.4.5.csv,DataSets/Dataset_1A/User6/61_MetaWear_2019-09-14T15.47.41.415_F1E55E2FE95F_Accelerometer_100.000Hz_1.4.5.csv,Dataset_1A,61,6,Sitting – Moving chair,6,Accelerometer
61_MetaWear_2019-09-14T15.47.41.415_F1E55E2FE95F_Gyroscope_100.000Hz_1.4.5.csv,DataSets/Dataset_1A/User6/61_MetaWear_2019-09-14T15.47.41.415_F1E55E2FE95F_Gyroscope_100.000Hz_1.4.5.csv,Dataset_1A,61,6,Sitting – Moving chair,6,Gyroscope
61_MetaWear_2019-09-14T15.47.41.415_F1E55E2FE95F_Magnetometer_20.000Hz_1.4.5.csv,DataSets/Dataset_1A/User6/61_MetaWear_2019-09-14T15.47.41.415_F1E55E2FE95F_Magnetometer_20.000Hz_1.4.5.csv,Dataset_1A,61,6,Sitting – Moving chair,6,Magnetometer
61_MetaWear_2019-09-14T15.47.41.415_F1E55E2FE95F_Pressure_7.330Hz_1.4.5.csv,DataSets/Dataset_1A/User6/61_MetaWear_2019-09-14T15.47.41.415_F1E55E2FE95F_Pressure_7.330Hz_1.4.5.csv,Dataset_1A,61,6,Sitting – Moving chair,6,Pressure
62_MetaWear_2019-09-14T15.49.45.607_F1E55E2FE95F_Accelerometer_100.000Hz_1.4.5.csv,DataSets/Dataset_1A/User6/62_MetaWear_2019-09-14T15.49.45.607_F1E55E2FE95F_Accelerometer_100.000Hz_1.4.5.csv,Dataset_1A,62,7,Sitting - Stand up from sitting,6,Accelerometer
62_MetaWear_2019-09-14T15.49.45.607_F1E55E2FE95F_Gyroscope_100.000Hz_1.4.5.csv,DataSets/Dataset_1A/User6/62_MetaWear_2019-09-14T15.49.45.607_F1E55E2FE95F_Gyroscope_100.000Hz_1.4.5.csv,Dataset_1A,62,7,Sitting - Stand up from sitting,6,Gyroscope
62_MetaWear_2019-09-14T15.49.45.607_F1E55E2FE95F_Magnetometer_20.000Hz_1.4.5.csv,DataSets/Dataset_1A/User6/62_MetaWear_2019-09-14T15.49.45.607_F1E55E2FE95F_Magnetometer_20.000Hz_1.4.5.csv,Dataset_1A,62,7,Sitting - Stand up from sitting,6,Magnetometer
62_MetaWear_2019-09-14T15.49.45.607_F1E55E2FE95F_Pressure_7.330Hz_1.4.5.csv,DataSets/Dataset_1A/User6/62_MetaWear_2019-09-14T15.49.45.607_F1E55E2FE95F_Pressure_7.330Hz_1.4.5.csv,Dataset_1A,62,7,Sitting - Stand up from sitting,6,Pressure
63_MetaWear_2019-09-14T16.51.22.778_F1E55E2FE95F_Accelerometer_100.000Hz_1.4.5.csv,DataSets/Dataset_1A/User6/63_MetaWear_2019-09-14T16.51.22.778_F1E55E2FE95F_Accelerometer_100.000Hz_1.4.5.csv,Dataset_1A,63,8,Standing,6,Accelerometer
63_MetaWear_2019-09-14T16.51.22.778_F1E55E2FE95F_Gyroscope_100.000Hz_1.4.5.csv,DataSets/Dataset_1A/User6/63_MetaWear_2019-09-14T16.51.22.778_F1E55E2FE95F_Gyroscope_100.000Hz_1.4.5.csv,Dataset_1A,63,8,Standing,6,Gyroscope
63_MetaWear_2019-09-14T16.51.22.778_F1E55E2FE95F_Magnetometer_20.000Hz_1.4.5.csv,DataSets/Dataset_1A/User6/63_MetaWear_2019-09-14T16.51.22.778_F1E55E2FE95F_Magnetometer_20.000Hz_1.4.5.csv,Dataset_1A,63,8,Standing,6,Magnetometer
63_MetaWear_2019-09-14T16.51.22.778_F1E55E2FE95F_Pressure_7.330Hz_1.4.5.csv,DataSets/Dataset_1A/User6/63_MetaWear_2019-09-14T16.51.22.778_F1E55E2FE95F_Pressure_7.330Hz_1.4.5.csv,Dataset_1A,63,8,Standing,6,Pressure
64_MetaWear_2019-09-14T16.53.07.414_F1E55E2FE95F_Accelerometer_100.000Hz_1.4.5.csv,DataSets/Dataset_1A/User6/64_MetaWear_2019-09-14T16.53.07.414_F1E55E2FE95F_Accelerometer_100.000Hz_1.4.5.csv,Dataset_1A,64,9,Walking,6,Accelerometer
64_MetaWear_2019-09-14T16.53.07.414_F1E55E2FE95F_Gyroscope_100.000Hz_1.4.5.csv,DataSets/Dataset_1A/User6/64_MetaWear_2019-09-14T16.53.07.414_F1E55E2FE95F_Gyroscope_100.000Hz_1.4.5.csv,Dataset_1A,64,9,Walking,6,Gyroscope
64_MetaWear_2019-09-14T16.53.07.414_F1E55E2FE95F_Magnetometer_20.000Hz_1.4.5.csv,DataSets/Dataset_1A/User6/64_MetaWear_2019-09-14T16.53.07.414_F1E55E2FE95F_Magnetometer_20.000Hz_1.4.5.csv,Dataset_1A,64,9,Walking,6,Magnetometer
64_MetaWear_2019-09-14T16.53.07.414_F1E55E2FE95F_Pressure_7.330Hz_1.4.5.csv,DataSets/Dataset_1A/User6/64_MetaWear_2019-09-14T16.53.07.414_F1E55E2FE95F_Pressure_7.330Hz_1.4.5.csv,Dataset_1A,64,9,Walking,6,Pressure
65_MetaWear_2019-09-14T16.55.09.189_F1E55E2FE95F_Accelerometer_100.000Hz_1.4.5.csv,DataSets/Dataset_1A/User6/65_MetaWear_2019-09-14T16.55.09.189_F1E55E2FE95F_Accelerometer_100.000Hz_1.4.5.csv,Dataset_1A,65,10,Running,6,Accelerometer
65_MetaWear_2019-09-14T16.55.09.189_F1E55E2FE95F_Gyroscope_100.000Hz_1.4.5.csv,DataSets/Dataset_1A/User6/65_MetaWear_2019-09-14T16.55.09.189_F1E55E2FE95F_Gyroscope_100.000Hz_1.4.5.csv,Dataset_1A,65,10,Running,6,Gyroscope
65_MetaWear_2019-09-14T16.55.09.189_F1E55E2FE95F_Magnetometer_20.000Hz_1.4.5.csv,DataSets/Dataset_1A/User6/65_MetaWear_2019-09-14T16.55.09.189_F1E55E2FE95F_Magnetometer_20.000Hz_1.4.5.csv,Dataset_1A,65,10,Running,6,Magnetometer
65_MetaWear_2019-09-14T16.55.09.189_F1E55E2FE95F_Pressure_7.330Hz_1.4.5.csv,DataSets/Dataset_1A/User6/65_MetaWear_2019-09-14T16.55.09.189_F1E55E2FE95F_Pressure_7.330Hz_1.4.5.csv,Dataset_1A,65,10,Running,6,Pressure
66_MetaWear_2019-09-14T16.57.23.673_F1E55E2FE95F_Accelerometer_100.000Hz_1.4.5.csv,DataSets/Dataset_1A/User6/66_MetaWear_2019-09-14T16.57.23.673_F1E55E2FE95F_Accelerometer_100.000Hz_1.4.5.csv,Dataset_1A,66,11,Taking stairs,6,Accelerometer
66_MetaWear_2019-09-14T16.57.23.673_F1E55E2FE95F_Gyroscope_100.000Hz_1.4.5.csv,DataSets/Dataset_1A/User6/66_MetaWear_2019-09-14T16.57.23.673_F1E55E2FE95F_Gyroscope_100.000Hz_1.4.5.csv,Dataset_1A,66,11,Taking stairs,6,Gyroscope
66_MetaWear_2019-09-14T16.57.23.673_F1E55E2FE95F_Magnetometer_20.000Hz_1.4.5.csv,DataSets/Dataset_1A/User6/66_MetaWear_2019-09-14T16.57.23.673_F1E55E2FE95F_Magnetometer_20.000Hz_1.4.5.csv,Dataset_1A,66,11,Taking stairs,6,Magnetometer
66_MetaWear_2019-09-14T16.57.23.673_F1E55E2FE95F_Pressure_7.330Hz_1.4.5.csv,DataSets/Dataset_1A/User6/66_MetaWear_2019-09-14T16.57.23.673_F1E55E2FE95F_Pressure_7.330Hz_1.4.5.csv,Dataset_1A,66,11,Taking stairs,6,Pressure
67_MetaWear_2019-11-05T14.28.05.090_F1E55E2FE95F_Accelerometer_100.000Hz_1.4.5.csv,DataSets/Dataset_1A/User7/67_MetaWear_2019-11-05T14.28.05.090_F1E55E2FE95F_Accelerometer_100.000Hz_1.4.5.csv,Dataset_1A,67,1,Sitting – Reading a Book,7,Accelerometer
67_MetaWear_2019-11-05T14.28.05.090_F1E55E2FE95F_Gyroscope_100.000Hz_1.4.5.csv,DataSets/Dataset_1A/User7/67_MetaWear_2019-11-05T14.28.05.090_F1E55E2FE95F_Gyroscope_100.000Hz_1.4.5.csv,Dataset_1A,67,1,Sitting – Reading a Book,7,Gyroscope
67_MetaWear_2019-11-05T14.28.05.090_F1E55E2FE95F_Magnetometer_20.000Hz_1.4.5.csv,DataSets/Dataset_1A/User7/67_MetaWear_2019-11-05T14.28.05.090_F1E55E2FE95F_Magnetometer_20.000Hz_1.4.5.csv,Dataset_1A,67,1,Sitting – Reading a Book,7,Magnetometer
67_MetaWear_2019-11-05T14.28.05.090_F1E55E2FE95F_Pressure_7.330Hz_1.4.5.csv,DataSets/Dataset_1A/User7/67_MetaWear_2019-11-05T14.28.05.090_F1E55E2FE95F_Pressure_7.330Hz_1.4.5.csv,Dataset_1A,67,1,Sitting – Reading a Book,7,Pressure
68_MetaWear_2019-11-05T14.33.56.262_F1E55E2FE95F_Accelerometer_100.000Hz_1.4.5.csv,DataSets/Dataset_1A/User7/68_MetaWear_2019-11-05T14.33.56.262_F1E55E2FE95F_Accelerometer_100.000Hz_1.4.5.csv,Dataset_1A,68,2,Sitting – Writing on a Notebook,7,Accelerometer
68_MetaWear_2019-11-05T14.33.56.262_F1E55E2FE95F_Gyroscope_100.000Hz_1.4.5.csv,DataSets/Dataset_1A/User7/68_MetaWear_2019-11-05T14.33.56.262_F1E55E2FE95F_Gyroscope_100.000Hz_1.4.5.csv,Dataset_1A,68,2,Sitting – Writing on a Notebook,7,Gyroscope
68_MetaWear_2019-11-05T14.33.56.262_F1E55E2FE95F_Magnetometer_20.000Hz_1.4.5.csv,DataSets/Dataset_1A/User7/68_MetaWear_2019-11-05T14.33.56.262_F1E55E2FE95F_Magnetometer_20.000Hz_1.4.5.csv,Dataset_1A,68,2,Sitting – Writing on a Notebook,7,Magnetometer
68_MetaWear_2019-11-05T14.33.56.262_F1E55E2FE95F_Pressure_7.330Hz_1.4.5.csv,DataSets/Dataset_1A/User7/68_MetaWear_2019-11-05T14.33.56.262_F1E55E2FE95F_Pressure_7.330Hz_1.4.5.csv,Dataset_1A,68,2,Sitting – Writing on a Notebook,7,Pressure
69_MetaWear_2019-11-05T13.41.00.237_F1E55E2FE95F_Accelerometer_100.000Hz_1.4.5.csv,DataSets/Dataset_1A/User7/69_MetaWear_2019-11-05T13.41.00.237_F1E55E2FE95F_Accelerometer_100.000Hz_1.4.5.csv,Dataset_1A,69,3,Using Computer – Typing,7,Accelerometer
69_MetaWear_2019-11-05T13.41.00.237_F1E55E2FE95F_Gyroscope_100.000Hz_1.4.5.csv,DataSets/Dataset_1A/User7/69_MetaWear_2019-11-05T13.41.00.237_F1E55E2FE95F_Gyroscope_100.000Hz_1.4.5.csv,Dataset_1A,69,3,Using Computer – Typing,7,Gyroscope
69_MetaWear_2019-11-05T13.41.00.237_F1E55E2FE95F_Magnetometer_20.000Hz_1.4.5.csv,DataSets/Dataset_1A/User7/69_MetaWear_2019-11-05T13.41.00.237_F1E55E2FE95F_Magnetometer_20.000Hz_1.4.5.csv,Dataset_1A,69,3,Using Computer – Typing,7,Magnetometer
69_MetaWear_2019-11-05T13.41.00.237_F1E55E2FE95F_Pressure_7.330Hz_1.4.5.csv,DataSets/Dataset_1A/User7/69_MetaWear_2019-11-05T13.41.00.237_F1E55E2FE95F_Pressure_7.330Hz_1.4.5.csv,Dataset_1A,69,3,Using Computer – Typing,7,Pressure
70_MetaWear_2019-11-05T14.39.08.507_F1E55E2FE95F_Accelerometer_100.000Hz_1.4.5.csv,DataSets/Dataset_1A/User7/70_MetaWear_2019-11-05T14.39.08.507_F1E55E2FE95F_Accelerometer_100.000Hz_1.4.5.csv,Dataset_1A,70,4,Using Computer – Browsing,7,Accelerometer
70_MetaWear_2019-11-05T14.39.08.507_F1E55E2FE95F_Gyroscope_100.000Hz_1.4.5.csv,DataSets/Dataset_1A/User7/70_MetaWear_2019-11-05T14.39.08.507_F1E55E2FE95F_Gyroscope_100.000Hz_1.4.5.csv,Dataset_1A,70,4,Using Computer – Browsing,7,Gyroscope
70_MetaWear_2019-11-05T14.39.08.507_F1E55E2FE95F_Magnetometer_20.000Hz_1.4.5.csv,DataSets/Dataset_1A/User7/70_MetaWear_2019-11-05T14.39.08.507_F1E55E2FE95F_Magnetometer_20.000Hz_1.4.5.csv,Dataset_1A,70,4,Using Computer – Browsing,7,Magnetometer
70_MetaWear_2019-11-05T14.39.08.507_F1E55E2FE95F_Pressure_7.330Hz_1.4.5.csv,DataSets/Dataset_1A/User7/70_MetaWear_2019-11-05T14.39.08.507_F1E55E2FE95F_Pressure_7.330Hz_1.4.5.csv,Dataset_1A,70,4,Using Computer – Browsing,7,Pressure
71_MetaWear_2019-11-06T14.35.26.907_F1E55E2FE95F_Accelerometer_100.000Hz_1.4.5.csv,DataSets/Dataset_1A/User7/71_MetaWear_2019-11-06T14.35.26.907_F1E55E2FE95F_Accelerometer_100.000Hz_1.4.5.csv,Dataset_1A,71,5,Sitting – Moving head/body,7,Accelerometer
71_MetaWear_2019-11-06T14.35.26.907_F1E55E2FE95F_Gyroscope_100.000Hz_1.4.5.csv,DataSets/Dataset_1A/User7/71_MetaWear_2019-11-06T14.35.26.907_F1E55E2FE95F_Gyroscope_100.000Hz_1.4.5.csv,Dataset_1A,71,5,Sitting – Moving head/body,7,Gyroscope
71_MetaWear_2019-11-06T14.35.26.907_F1E55E2FE95F_Magnetometer_20.000Hz_1.4.5.csv,DataSets/Dataset_1A/User7/71_MetaWear_2019-11-06T14.35.26.907_F1E55E2FE95F_Magnetometer_20.000Hz_1.4.5.csv,Dataset_1A,71,5,Sitting – Moving head/body,7,Magnetometer
71_MetaWear_2019-11-06T14.35.26.907_F1E55E2FE95F_Pressure_7.330Hz_1.4.5.csv,DataSets/Dataset_1A/User7/71_MetaWear_2019-11-06T14.35.26.907_F1E55E2FE95F_Pressure_7.330Hz_1.4.5.csv,Dataset_1A,71,5,Sitting – Moving head/body,7,Pressure
72_MetaWear_2019-11-06T14.40.11.580_F1E55E2FE95F_Accelerometer_100.000Hz_1.4.5.csv,DataSets/Dataset_1A/User7/72_MetaWear_2019-11-06T14.40.11.580_F1E55E2FE95F_Accelerometer_100.000Hz_1.4.5.csv,Dataset_1A,72,6,Sitting – Moving chair,7,Accelerometer
72_MetaWear_2019-11-06T14.40.11.580_F1E55E2FE95F_Gyroscope_100.000Hz_1.4.5.csv,DataSets/Dataset_1A/User7/72_MetaWear_2019-11-06T14.40.11.580_F1E55E2FE95F_Gyroscope_100.000Hz_1.4.5.csv,Dataset_1A,72,6,Sitting – Moving chair,7,Gyroscope
72_MetaWear_2019-11-06T14.40.11.580_F1E55E2FE95F_Magnetometer_20.000Hz_1.4.5.csv,DataSets/Dataset_1A/User7/72_MetaWear_2019-11-06T14.40.11.580_F1E55E2FE95F_Magnetometer_20.000Hz_1.4.5.csv,Dataset_1A,72,6,Sitting – Moving chair,7,Magnetometer
72_MetaWear_2019-11-06T14.40.11.580_F1E55E2FE95F_Pressure_7.330Hz_1.4.5.csv,DataSets/Dataset_1A/User7/72_MetaWear_2019-11-06T14.40.11.580_F1E55E2FE95F_Pressure_7.330Hz_1.4.5.csv,Dataset_1A,72,6,Sitting – Moving chair,7,Pressure
73_MetaWear_2019-11-06T14.44.47.884_F1E55E2FE95F_Accelerometer_100.000Hz_1.4.5.csv,DataSets/Dataset_1A/User7/73_MetaWear_2019-11-06T14.44.47.884_F1E55E2FE95F_Accelerometer_100.000Hz_1.4.5.csv,Dataset_1A,73,7,Sitting - Stand up from sitting,7,Accelerometer
73_MetaWear_2019-11-06T14.44.47.884_F1E55E2FE95F_Gyroscope_100.000Hz_1.4.5.csv,DataSets/Dataset_1A/User7/73_MetaWear_2019-11-06T14.44.47.884_F1E55E2FE95F_Gyroscope_100.000Hz_1.4.5.csv,Dataset_1A,73,7,Sitting - Stand up from sitting,7,Gyroscope
73_MetaWear_2019-11-06T14.44.47.884_F1E55E2FE95F_Magnetometer_20.000Hz_1.4.5.csv,DataSets/Dataset_1A/User7/73_MetaWear_2019-11-06T14.44.47.884_F1E55E2FE95F_Magnetometer_20.000Hz_1.4.5.csv,Dataset_1A,73,7,Sitting - Stand up from sitting,7,Magnetometer
73_MetaWear_2019-11-06T14.44.47.884_F1E55E2FE95F_Pressure_7.330Hz_1.4.5.csv,DataSets/Dataset_1A/User7/73_MetaWear_2019-11-06T14.44.47.884_F1E55E2FE95F_Pressure_7.330Hz_1.4.5.csv,Dataset_1A,73,7,Sitting - Stand up from sitting,7,Pressure
74_MetaWear_2019-11-06T14.48.51.070_F1E55E2FE95F_Accelerometer_100.000Hz_1.4.5.csv,DataSets/Dataset_1A/User7/74_MetaWear_2019-11-06T14.48.51.070_F1E55E2FE95F_Accelerometer_100.000Hz_1.4.5.csv,Dataset_1A,74,8,Standing,7,Accelerometer
74_MetaWear_2019-11-06T14.48.51.070_F1E55E2FE95F_Gyroscope_100.000Hz_1.4.5.csv,DataSets/Dataset_1A/User7/74_MetaWear_2019-11-06T14.48.51.070_F1E55E2FE95F_Gyroscope_100.000Hz_1.4.5.csv,Dataset_1A,74,8,Standing,7,Gyroscope
74_MetaWear_2019-11-06T14.48.51.070_F1E55E2FE95F_Magnetometer_20.000Hz_1.4.5.csv,DataSets/Dataset_1A/User7/74_MetaWear_2019-11-06T14.48.51.070_F1E55E2FE95F_Magnetometer_20.000Hz_1.4.5.csv,Dataset_1A,74,8,Standing,7,Magnetometer
74_MetaWear_2019-11-06T14.48.51.070_F1E55E2FE95F_Pressure_7.330Hz_1.4.5.csv,DataSets/Dataset_1A/User7/74_MetaWear_2019-11-06T14.48.51.070_F1E55E2FE95F_Pressure_7.330Hz_1.4.5.csv,Dataset_1A,74,8,Standing,7,Pressure
75_MetaWear_2019-11-06T14.54.48.036_F1E55E2FE95F_Accelerometer_100.000Hz_1.4.5.csv,DataSets/Dataset_1A/User7/75_MetaWear_2019-11-06T14.54.48.036_F1E55E2FE95F_Accelerometer_100.000Hz_1.4.5.csv,Dataset_1A,75,9,Walking,7,Accelerometer
75_MetaWear_2019-11-06T14.54.48.036_F1E55E2FE95F_Gyroscope_100.000Hz_1.4.5.csv,DataSets/Dataset_1A/User7/75_MetaWear_2019-11-06T14.54.48.036_F1E55E2FE95F_Gyroscope_100.000Hz_1.4.5.csv,Dataset_1A,75,9,Walking,7,Gyroscope
75_MetaWear_2019-11-06T14.54.48.036_F1E55E2FE95F_Magnetometer_20.000Hz_1.4.5.csv,DataSets/Dataset_1A/User7/75_MetaWear_2019-11-06T14.54.48.036_F1E55E2FE95F_Magnetometer_20.000Hz_1.4.5.csv,Dataset_1A,75,9,Walking,7,Magnetometer
75_MetaWear_2019-11-06T14.54.48.036_F1E55E2FE95F_Pressure_7.330Hz_1.4.5.csv,DataSets/Dataset_1A/User7/75_MetaWear_2019-11-06T14.54.48.036_F1E55E2FE95F_Pressure_7.330Hz_1.4.5.csv,Dataset_1A,75,9,Walking,7,Pressure
76_MetaWear_2019-11-06T14.58.21.803_F1E55E2FE95F_Accelerometer_100.000Hz_1.4.5.csv,DataSets/Dataset_1A/User7/76_MetaWear_2019-11-06T14.58.21.803_F1E55E2FE95F_Accelerometer_100.000Hz_1.4.5.csv,Dataset_1A,76,10,Running,7,Accelerometer
76_MetaWear_2019-11-06T14.58.21.803_F1E55E2FE95F_Gyroscope_100.000Hz_1.4.5.csv,DataSets/Dataset_1A/User7/76_MetaWear_2019-11-06T14.58.21.803_F1E55E2FE95F_Gyroscope_100.000Hz_1.4.5.csv,Dataset_1A,76,10,Running,7,Gyroscope
76_MetaWear_2019-11-06T14.58.21.803_F1E55E2FE95F_Magnetometer_20.000Hz_1.4.5.csv,DataSets/Dataset_1A/User7/76_MetaWear_2019-11-06T14.58.21.803_F1E55E2FE95F_Magnetometer_20.000Hz_1.4.5.csv,Dataset_1A,76,10,Running,7,Magnetometer
76_MetaWear_2019-11-06T14.58.21.803_F1E55E2FE95F_Pressure_7.330Hz_1.4.5.csv,DataSets/Dataset_1A/User7/76_MetaWear_2019-11-06T14.58.21.803_F1E55E2FE95F_Pressure_7.330Hz_1.4.5.csv,Dataset_1A,76,10,Running,7,Pressure
77_MetaWear_2019-11-06T15.02.43.662_F1E55E2FE95F_Accelerometer_100.000Hz_1.4.5.csv,DataSets/Dataset_1A/User7/77_MetaWear_2019-11-06T15.02.43.662_F1E55E2FE95F_Accelerometer_100.000Hz_1.4.5.csv,Dataset_1A,77,11,Taking stairs,7,Accelerometer
77_MetaWear_2019-11-06T15.02.43.662_F1E55E2FE95F_Gyroscope_100.000Hz_1.4.5.csv,DataSets/Dataset_1A/User7/77_MetaWear_2019-11-06T15.02.43.662_F1E55E2FE95F_Gyroscope_100.000Hz_1.4.5.csv,Dataset_1A,77,11,Taking stairs,7,Gyroscope
77_MetaWear_2019-11-06T15.02.43.662_F1E55E2FE95F_Magnetometer_20.000Hz_1.4.5.csv,DataSets/Dataset_1A/User7/77_MetaWear_2019-11-06T15.02.43.662_F1E55E2FE95F_Magnetometer_20.000Hz_1.4.5.csv,Dataset_1A,77,11,Taking stairs,7,Magnetometer
77_MetaWear_2019-11-06T15.02.43.662_F1E55E2FE95F_Pressure_7.330Hz_1.4.5.csv,DataSets/Dataset_1A/User7/77_MetaWear_2019-11-06T15.02.43.662_F1E55E2FE95F_Pressure_7.330Hz_1.4.5.csv,Dataset_1A,77,11,Taking stairs,7,Pressure
79_MetaWear_2019-11-18T14.10.18.070_F1E55E2FE95F_Accelerometer_100.000Hz_1.4.5.csv,DataSets/Dataset_1A/User8/79_MetaWear_2019-11-18T14.10.18.070_F1E55E2FE95F_Accelerometer_100.000Hz_1.4.5.csv,Dataset_1A,79,2,Sitting – Writing on a Notebook,8,Accelerometer
79_MetaWear_2019-11-18T14.10.18.070_F1E55E2FE95F_Gyroscope_100.000Hz_1.4.5.csv,DataSets/Dataset_1A/User8/79_MetaWear_2019-11-18T14.10.18.070_F1E55E2FE95F_Gyroscope_100.000Hz_1.4.5.csv,Dataset_1A,79,2,Sitting – Writing on a Notebook,8,Gyroscope
79_MetaWear_2019-11-18T14.10.18.070_F1E55E2FE95F_Magnetometer_20.000Hz_1.4.5.csv,DataSets/Dataset_1A/User8/79_MetaWear_2019-11-18T14.10.18.070_F1E55E2FE95F_Magnetometer_20.000Hz_1.4.5.csv,Dataset_1A,79,2,Sitting – Writing on a Notebook,8,Magnetometer
79_MetaWear_2019-11-18T14.10.18.070_F1E55E2FE95F_Pressure_3.820Hz_1.4.5.csv,DataSets/Dataset_1A/User8/79_MetaWear_2019-11-18T14.10.18.070_F1E55E2FE95F_Pressure_3.820Hz_1.4.5.csv,Dataset_1A,79,2,Sitting – Writing on a Notebook,8,Pressure
80_MetaWear_2019-11-18T14.16.36.594_F1E55E2FE95F_Accelerometer_100.000Hz_1.4.5.csv,DataSets/Dataset_1A/User8/80_MetaWear_2019-11-18T14.16.36.594_F1E55E2FE95F_Accelerometer_100.000Hz_1.4.5.csv,Dataset_1A,80,3,Using Computer – Typing,8,Accelerometer
